ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
ABBV,0.189,0.2182,0.1704,0.2278,0.1946,0.01614
ACN,0.2226,0.206,0.1476,0.2066,0.2172,0.0
AEP,0.138,0.2556,0.2058,0.2578,0.1428,0.0165
AIZ,0.1738,0.2296,0.1836,0.233,0.18,0.00288
ALLE,0.217,0.2102,0.1502,0.201,0.2216,0.0
AMAT,0.3372,0.1166,0.0866,0.1162,0.3434,0.0
AMP,0.2478,0.1796,0.1346,0.1892,0.2488,0.0
AMZN,0.2666,0.1788,0.1214,0.1706,0.2626,0.0
AVB,0.1846,0.2352,0.1696,0.229,0.1816,0.00258
AVY,0.2266,0.1988,0.153,0.2012,0.2204,0.0
AXP,0.291,0.157,0.116,0.1514,0.2846,0.0
BDX,0.1762,0.2278,0.1794,0.243,0.1736,0.01534
BF-B,0.2046,0.2214,0.1592,0.2086,0.2062,0.00287
BMY,0.187,0.2224,0.177,0.2254,0.1882,0.00637
BR,0.2158,0.2036,0.1556,0.2098,0.2152,0.0
CARR,0.2622,0.179,0.1212,0.1842,0.2534,0.0
CDW,0.2186,0.2156,0.1446,0.1938,0.2274,0.0
CE,0.2496,0.1808,0.1412,0.1756,0.2528,0.0
CHTR,0.2354,0.1988,0.141,0.1946,0.2302,0.0
CNC,0.2746,0.1562,0.115,0.164,0.2902,0.0
CNP,0.184,0.2254,0.1798,0.2342,0.1766,0.0
COP,0.311,0.1466,0.0958,0.1398,0.3068,0.0
CTAS,0.237,0.1918,0.1462,0.1998,0.2252,0.0
CZR,0.3766,0.1028,0.0696,0.0966,0.3544,0.0
DG,0.2172,0.2008,0.1642,0.207,0.2108,0.0145
DPZ,0.2892,0.1644,0.1124,0.1552,0.2788,0.00095
DRE,0.1872,0.2304,0.1718,0.2332,0.1774,0.00089
DXC,0.3286,0.1292,0.0814,0.1276,0.3332,0.0
FB,0.2876,0.1578,0.1102,0.166,0.2784,0.0
FTV,0.1924,0.2226,0.1722,0.2176,0.1952,0.0
GOOG,0.2432,0.1974,0.132,0.1914,0.236,0.0
GPC,0.1948,0.216,0.1624,0.222,0.2048,0.0
HIG,0.2144,0.2026,0.1612,0.2096,0.2122,0.0
HST,0.311,0.1402,0.098,0.1494,0.3014,0.0
JPM,0.2352,0.1936,0.1416,0.198,0.2316,0.0
KR,0.3062,0.1534,0.0988,0.1446,0.297,0.0
OGN,0.3342,0.1214,0.0832,0.1206,0.3406,0.0
PG,0.1252,0.2608,0.2218,0.2744,0.1178,0.01912
PPL,0.115,0.2648,0.2238,0.2716,0.1248,0.01691
PRU,0.2442,0.1834,0.1414,0.1928,0.2382,0.0
PYPL,0.3828,0.0926,0.0686,0.0926,0.3634,0.0
RE,0.2304,0.2014,0.1416,0.1878,0.2388,0.0
ROL,0.267,0.1774,0.1284,0.1728,0.2544,0.0
ROST,0.28,0.165,0.117,0.1608,0.2772,0.0
UNH,0.1866,0.2194,0.181,0.2224,0.1906,0.00035
URI,0.304,0.1406,0.0992,0.1542,0.302,0.0
V,0.2658,0.18,0.1196,0.1722,0.2624,0.0
VRSK,0.229,0.198,0.154,0.2004,0.2186,0.0
WRK,0.2738,0.162,0.1184,0.1654,0.2804,0.0
XOM,0.2796,0.1608,0.118,0.1662,0.2754,0.0
IVV,0.1094,0.2766,0.2412,0.2656,0.1072,0.01526
IWM,0.221,0.2042,0.1516,0.209,0.2142,0.0
EWU,0.1226,0.2594,0.2232,0.271,0.1238,0.01454
