ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
ABBV,0.1354,0.2528,0.2116,0.258,0.1422,0.01263
ACN,0.276,0.1722,0.1184,0.1632,0.2702,0.00586
AEP,0.1212,0.2552,0.235,0.2778,0.1108,0.01394
AIZ,0.175,0.2386,0.183,0.226,0.1774,0.01087
ALLE,0.2228,0.2044,0.147,0.2066,0.2192,0.00871
AMAT,0.3662,0.1036,0.0726,0.1086,0.349,0.00274
AMP,0.2494,0.1768,0.1464,0.177,0.2504,0.00713
AMZN,0.2622,0.178,0.1242,0.1752,0.2604,0.00695
AVB,0.1992,0.2164,0.1662,0.2214,0.1968,0.01
AVY,0.2404,0.1898,0.143,0.1872,0.2396,0.00771
AXP,0.3034,0.1394,0.1082,0.1406,0.3084,0.0044
BDX,0.1676,0.2334,0.1914,0.231,0.1766,0.0111
BF-B,0.1942,0.2114,0.1608,0.2274,0.2062,0.00951
BMY,0.2018,0.2128,0.1648,0.216,0.2046,0.00964
BR,0.2552,0.1832,0.137,0.183,0.2416,0.00721
CARR,0.2416,0.1922,0.1382,0.1896,0.2384,0.00773
CDW,0.2582,0.1786,0.1312,0.175,0.257,0.00664
CE,0.2408,0.1748,0.1488,0.19,0.2456,0.00762
CHTR,0.2772,0.1602,0.119,0.1684,0.2752,0.0062
CNC,0.2608,0.1764,0.1246,0.1858,0.2524,0.00717
CNP,0.155,0.2382,0.209,0.2518,0.146,0.01224
COP,0.2934,0.1518,0.103,0.1512,0.3006,0.00528
CTAS,0.2508,0.1914,0.1382,0.166,0.2536,0.00732
CZR,0.3728,0.0964,0.069,0.0956,0.3662,0.00222
DG,0.2346,0.2038,0.1472,0.1936,0.2208,0.0083
DPZ,0.2904,0.1592,0.116,0.1646,0.2698,0.00603
DRE,0.1962,0.2218,0.1724,0.2258,0.1838,0.01016
DXC,0.279,0.1588,0.116,0.171,0.2752,0.00612
FB,0.2888,0.159,0.1104,0.1636,0.2782,0.00565
FTV,0.1912,0.223,0.1832,0.2094,0.1932,0.01016
GOOG,0.2706,0.1714,0.1222,0.1738,0.262,0.00667
GPC,0.208,0.2118,0.1604,0.208,0.2118,0.00901
HIG,0.1988,0.2136,0.1746,0.209,0.204,0.00952
HST,0.3102,0.1366,0.0918,0.1436,0.3178,0.00446
JPM,0.2468,0.1838,0.133,0.1936,0.2428,0.00744
KR,0.3402,0.1246,0.0846,0.1228,0.3278,0.00381
OGN,0.243,0.1768,0.1474,0.1794,0.2534,0.00734
PG,0.136,0.253,0.2182,0.253,0.1398,0.01259
PPL,0.0656,0.2818,0.2932,0.296,0.0634,0.0166
PRU,0.2472,0.1792,0.145,0.1858,0.2428,0.00773
PYPL,0.3902,0.0806,0.0506,0.0774,0.4012,0.0015
RE,0.1916,0.224,0.174,0.2154,0.195,0.01016
ROL,0.2646,0.172,0.1192,0.18,0.2642,0.00649
ROST,0.2742,0.161,0.118,0.164,0.2828,0.00591
UNH,0.1898,0.2196,0.1774,0.2246,0.1886,0.01016
URI,0.2888,0.153,0.1088,0.1462,0.3032,0.00498
V,0.2822,0.1566,0.1106,0.1586,0.292,0.00556
VRSK,0.2324,0.199,0.1502,0.193,0.2254,0.00863
WRK,0.2742,0.168,0.1132,0.1738,0.2708,0.0062
XOM,0.2386,0.186,0.1308,0.1828,0.2618,0.00729
IVV,0.1428,0.2578,0.2128,0.2442,0.1424,0.01229
IWM,0.232,0.198,0.1484,0.195,0.2266,0.00801
EWU,0.1296,0.255,0.2202,0.2642,0.131,0.01306
EWG,0.1118,0.2654,0.249,0.2566,0.1172,0.01379
EWL,0.0938,0.2758,0.2572,0.278,0.0952,0.01502
EWQ,0.1536,0.2438,0.211,0.2426,0.149,0.01205
IEUS,0.147,0.2486,0.209,0.2494,0.146,0.01221
EWJ,0.1208,0.2648,0.2322,0.2678,0.1144,0.01367
EWT,0.1718,0.2382,0.1886,0.2352,0.1662,0.01117
MCHI,0.2438,0.1872,0.1482,0.1868,0.234,0.00767
INDA,0.232,0.198,0.1514,0.2004,0.2182,0.00825
