ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
ABBV,0.1568,0.2386,0.1926,0.2422,0.1698,0.0
ACN,0.2508,0.1884,0.1326,0.1762,0.252,0.0
AEP,0.1174,0.2612,0.2424,0.2584,0.1206,0.0
AIZ,0.1594,0.2434,0.201,0.2356,0.1606,0.0
ALLE,0.2262,0.1992,0.1544,0.2064,0.2138,0.0
AMAT,0.3558,0.1072,0.0728,0.1122,0.352,0.0
AMP,0.2512,0.18,0.1386,0.1842,0.246,0.0
AMZN,0.2768,0.161,0.1208,0.1694,0.272,0.0
AVB,0.1708,0.2314,0.1784,0.2416,0.1778,0.0
AVY,0.2404,0.2018,0.1374,0.1942,0.2262,0.0
AXP,0.2922,0.1524,0.1068,0.142,0.3066,0.0
BDX,0.1596,0.2582,0.184,0.2326,0.1656,0.0
BF-B,0.198,0.2244,0.1612,0.2156,0.2008,0.0
BMY,0.1898,0.2284,0.1688,0.2276,0.1854,0.0
BR,0.2452,0.1898,0.135,0.1864,0.2436,0.0
CARR,0.2552,0.1786,0.133,0.1766,0.2566,0.0
CDW,0.2482,0.1796,0.136,0.185,0.2512,0.0
CE,0.242,0.2004,0.1284,0.1918,0.2374,0.0
CHTR,0.259,0.1772,0.1348,0.1796,0.2494,0.0
CNC,0.2638,0.166,0.114,0.1784,0.2778,0.0
CNP,0.1492,0.2574,0.1918,0.2616,0.14,0.0
COP,0.3028,0.1428,0.1088,0.144,0.3016,0.0
CTAS,0.2302,0.202,0.1438,0.2016,0.2224,0.0
CZR,0.3718,0.0946,0.066,0.0984,0.3692,0.0
DG,0.242,0.1904,0.1464,0.2014,0.2198,0.0
DPZ,0.2842,0.164,0.11,0.16,0.2818,0.0
DRE,0.178,0.227,0.1706,0.232,0.1924,0.0
DXC,0.2932,0.1488,0.1092,0.1538,0.295,0.0
FB,0.299,0.1604,0.1096,0.1412,0.2898,0.0
FTV,0.1894,0.2212,0.1844,0.2172,0.1878,0.0
GOOG,0.2662,0.1682,0.118,0.1764,0.2712,0.0
GPC,0.2156,0.2198,0.1544,0.2046,0.2056,0.0
HIG,0.1938,0.2206,0.1718,0.223,0.1908,0.0
HST,0.2886,0.1512,0.1112,0.1626,0.2864,0.0
JPM,0.238,0.1924,0.1448,0.1866,0.2382,0.0
KR,0.315,0.1418,0.099,0.1286,0.3156,0.0
OGN,0.2908,0.1622,0.1102,0.155,0.2818,0.0
PG,0.124,0.2638,0.2206,0.2708,0.1208,0.0
PPL,0.0712,0.292,0.2788,0.2828,0.0752,0.0
PRU,0.2318,0.1946,0.1472,0.1934,0.233,0.0
PYPL,0.4134,0.0716,0.0468,0.0782,0.39,0.0
RE,0.2018,0.2122,0.1598,0.219,0.2072,0.0
ROL,0.2878,0.1656,0.1202,0.1496,0.2768,0.0
ROST,0.2792,0.1616,0.1256,0.1624,0.2712,0.0
UNH,0.1946,0.2138,0.1742,0.2326,0.1848,0.0
URI,0.3094,0.15,0.0926,0.1454,0.3026,0.0
V,0.2832,0.166,0.1014,0.1488,0.3006,0.0
VRSK,0.2274,0.2074,0.1488,0.198,0.2184,0.0
WRK,0.2788,0.165,0.1144,0.1694,0.2724,0.0
XOM,0.2724,0.1582,0.117,0.1738,0.2786,0.0
IVV,0.1312,0.2564,0.2252,0.2586,0.1286,0.0
IWM,0.229,0.1966,0.149,0.2022,0.2232,0.0
EWU,0.1004,0.2792,0.235,0.2758,0.1096,0.0
EWG,0.1092,0.2714,0.237,0.2654,0.117,0.0
EWL,0.0948,0.2644,0.2722,0.2728,0.0958,0.0
EWQ,0.1324,0.2584,0.2216,0.2476,0.14,0.0
IEUS,0.1386,0.2458,0.214,0.2516,0.15,0.0
EWJ,0.1248,0.2634,0.2236,0.2666,0.1216,0.0
EWT,0.1876,0.217,0.1826,0.2208,0.192,0.0
MCHI,0.2616,0.1752,0.1326,0.1802,0.2504,0.0
INDA,0.1816,0.2166,0.1848,0.2268,0.1902,0.0
EWY,0.2172,0.211,0.1522,0.2072,0.2124,0.0
EWA,0.167,0.2396,0.1946,0.2322,0.1666,0.0
EWH,0.1204,0.2744,0.2358,0.2606,0.1088,0.0
EWZ,0.2942,0.1534,0.106,0.163,0.2834,0.0
EWC,0.1516,0.2458,0.2016,0.248,0.153,0.0
IEMG,0.1596,0.2358,0.207,0.2522,0.1454,0.0
LQD,0.0042,0.2414,0.5096,0.242,0.0028,0.0
HYG,0.0,0.1576,0.6834,0.159,0.0,0.0
SHY,0.0,0.0,1.0,0.0,0.0,0.0
IEF,0.0022,0.221,0.5544,0.2218,0.0006,0.0
TLT,0.117,0.2574,0.2416,0.2768,0.1072,0.0
SEGA.L,0.3408,0.1252,0.0926,0.1238,0.3176,0.0
IEAA.L,0.0,0.0294,0.9454,0.0252,0.0,0.0
HIGH.L,0.0,0.1146,0.7552,0.1302,0.0,0.0
JPEA.L,0.0034,0.2544,0.4872,0.252,0.003,0.0
IAU,0.397,0.0784,0.0544,0.076,0.3942,0.0
SLV,0.1994,0.2244,0.1668,0.2048,0.2046,0.0
GSG,0.1796,0.226,0.178,0.2262,0.1902,0.0
REET,0.1086,0.2632,0.2428,0.2764,0.109,0.0
ICLN,0.2702,0.177,0.12,0.1708,0.262,0.0
IXN,0.2082,0.2146,0.1506,0.2114,0.2152,0.0
IGF,0.064,0.2788,0.3078,0.284,0.0654,0.0
IUVL.L,0.1888,0.2136,0.1768,0.219,0.2018,0.0
IUMO.L,0.2486,0.175,0.1394,0.1852,0.2518,0.0
SPMV.L,0.1186,0.2652,0.2178,0.2726,0.1258,0.0
IEVL.L,0.1504,0.239,0.1874,0.2496,0.1736,0.0
IEFM.L,0.4796,0.0054,0.0032,0.0036,0.5082,1.0
MVEU.L,0.0782,0.276,0.2598,0.3046,0.0814,0.0
XLK,0.215,0.2078,0.1516,0.2016,0.224,0.0
XLF,0.1706,0.2396,0.1856,0.2338,0.1704,0.0
XLV,0.082,0.2774,0.274,0.2816,0.085,0.0
XLE,0.2512,0.1818,0.1226,0.1842,0.2602,0.0
XLY,0.221,0.202,0.1526,0.2018,0.2226,0.0
XLI,0.1302,0.2678,0.2166,0.257,0.1284,0.0
XLC,0.175,0.2386,0.1852,0.2208,0.1804,0.0
XLU,0.1094,0.2774,0.2334,0.266,0.1138,0.0
XLP,0.0582,0.2934,0.2994,0.2874,0.0616,0.0
XLB,0.136,0.2556,0.2184,0.249,0.141,0.0
VXX,0.41,0.0628,0.0412,0.062,0.424,0.0
