ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
ABBV,0.168,0.2294,0.1854,0.2482,0.169,0.0
ACN,0.2406,0.193,0.1348,0.1992,0.2324,0.0
AEP,0.1282,0.2588,0.2242,0.2572,0.1316,0.0
AIZ,0.1708,0.2348,0.1864,0.2282,0.1798,0.0
ALLE,0.2192,0.1998,0.1584,0.197,0.2256,0.0
AMAT,0.3542,0.1188,0.0816,0.1116,0.3338,0.0
AMP,0.2474,0.1866,0.1352,0.183,0.2478,0.0
AMZN,0.2726,0.1718,0.1236,0.1712,0.2608,0.0
AVB,0.1818,0.2268,0.1862,0.2322,0.173,0.0
AVY,0.2306,0.193,0.1482,0.2044,0.2238,0.0
AXP,0.3,0.1514,0.1152,0.1544,0.279,0.0
BDX,0.1686,0.2344,0.192,0.2312,0.1738,0.0
BF-B,0.1984,0.2094,0.1662,0.228,0.198,0.0
BMY,0.1852,0.2324,0.166,0.2252,0.1912,0.0
BR,0.2214,0.2044,0.1442,0.2024,0.2276,0.0
CARR,0.261,0.1774,0.1276,0.1776,0.2564,0.0
CDW,0.2348,0.1962,0.1428,0.1848,0.2414,0.0
CE,0.245,0.1858,0.134,0.1856,0.2496,0.0
CHTR,0.249,0.177,0.1376,0.1882,0.2482,0.0
CNC,0.2944,0.1578,0.1088,0.1574,0.2816,0.0
CNP,0.1722,0.233,0.1912,0.2318,0.1718,0.0
COP,0.3066,0.1456,0.1028,0.1468,0.2982,0.0
CTAS,0.2216,0.1998,0.1482,0.2052,0.2252,0.0
CZR,0.3618,0.105,0.0682,0.1,0.365,0.0
DG,0.2012,0.2072,0.1572,0.2148,0.2196,0.0
DPZ,0.2756,0.1566,0.1102,0.1722,0.2854,0.0
DRE,0.182,0.2274,0.1804,0.227,0.1832,0.0
DXC,0.3236,0.1364,0.0944,0.1366,0.309,0.0
FB,0.29,0.1518,0.1122,0.1612,0.2848,0.0
FTV,0.1908,0.2122,0.1734,0.2276,0.196,0.0
GOOG,0.2496,0.1852,0.1352,0.1854,0.2446,0.0
GPC,0.2046,0.2092,0.1674,0.203,0.2158,0.0
HIG,0.2038,0.218,0.1564,0.2192,0.2026,0.0
HST,0.306,0.1478,0.108,0.1468,0.2914,0.0
JPM,0.2264,0.1962,0.1496,0.1966,0.2312,0.0
KR,0.2972,0.1452,0.11,0.149,0.2986,0.0
OGN,0.3232,0.134,0.0908,0.1292,0.3228,0.0
PG,0.127,0.2416,0.232,0.2722,0.1272,0.0
PPL,0.0964,0.2794,0.2392,0.2824,0.1026,0.0
PRU,0.2462,0.1922,0.1318,0.182,0.2478,0.0
PYPL,0.3788,0.0892,0.0614,0.0856,0.385,0.0
RE,0.2342,0.1964,0.1434,0.1922,0.2338,0.0
ROL,0.272,0.1724,0.1188,0.1658,0.271,0.0
ROST,0.29,0.1616,0.1106,0.1598,0.278,0.0
UNH,0.1902,0.221,0.1672,0.2338,0.1878,0.0
URI,0.3014,0.149,0.0964,0.1446,0.3086,0.0
V,0.2742,0.1644,0.1196,0.1614,0.2804,0.0
VRSK,0.2128,0.2048,0.1602,0.2026,0.2196,0.0
WRK,0.2794,0.1654,0.1154,0.16,0.2798,0.0
XOM,0.269,0.1726,0.121,0.1668,0.2706,0.0
IVV,0.1122,0.2638,0.2472,0.26,0.1168,0.0
IWM,0.2198,0.2068,0.157,0.2,0.2164,0.0
EWU,0.114,0.2658,0.234,0.2642,0.122,0.0
EWG,0.122,0.262,0.2304,0.2724,0.1132,0.0
EWL,0.092,0.2794,0.2614,0.2744,0.0928,0.0
EWQ,0.1378,0.2594,0.2082,0.2566,0.138,0.0
IEUS,0.1446,0.2584,0.197,0.2618,0.1382,0.0
EWJ,0.1344,0.256,0.2224,0.263,0.1242,0.0
EWT,0.213,0.2072,0.161,0.2136,0.2052,0.0
MCHI,0.2606,0.184,0.1166,0.1828,0.256,0.0
INDA,0.176,0.2302,0.1812,0.2248,0.1878,0.0
EWY,0.2118,0.2116,0.1576,0.2086,0.2104,0.0
EWA,0.1632,0.2458,0.186,0.2358,0.1692,0.0
EWH,0.1228,0.2744,0.2102,0.2602,0.1324,0.0
EWZ,0.3018,0.1482,0.1062,0.153,0.2908,0.0
EWC,0.1478,0.249,0.2112,0.2454,0.1466,0.0
IEMG,0.1542,0.2496,0.2024,0.2374,0.1564,0.0
LQD,0.0028,0.2474,0.4914,0.2544,0.004,0.0
HYG,0.0,0.1444,0.7048,0.1508,0.0,0.0
SHY,0.0,0.0,1.0,0.0,0.0,0.0
IEF,0.0018,0.2246,0.5442,0.2274,0.002,0.0
TLT,0.1156,0.2638,0.2298,0.2662,0.1246,0.0
SEGA.L,0.278,0.1606,0.1144,0.1588,0.2882,0.0
IEAA.L,0.0,0.023,0.9488,0.0282,0.0,0.0
HIGH.L,0.0,0.0962,0.8006,0.1032,0.0,0.0
JPEA.L,0.002,0.2406,0.5104,0.2434,0.0036,0.0
IAU,0.4288,0.0518,0.0348,0.0528,0.4318,0.0
SLV,0.2204,0.204,0.1596,0.1964,0.2196,0.0
GSG,0.19,0.2252,0.1692,0.2254,0.1902,0.0
REET,0.1106,0.2648,0.2442,0.2672,0.1132,0.0
ICLN,0.262,0.1902,0.1218,0.1764,0.2496,0.0
IXN,0.1918,0.2284,0.1698,0.2176,0.1924,0.0
IGF,0.0764,0.2848,0.2838,0.2872,0.0678,0.0
IUVL.L,0.1884,0.224,0.1676,0.23,0.19,0.0
IUMO.L,0.24,0.1962,0.1352,0.1896,0.239,0.0
SPMV.L,0.1118,0.2724,0.2312,0.2762,0.1084,0.0
IEVL.L,0.15,0.243,0.2034,0.2508,0.1528,0.0
IEFM.L,0.5012,0.0054,0.0032,0.0036,0.4866,1.0
MVEU.L,0.0758,0.289,0.2744,0.283,0.0778,0.0
XLK,0.1996,0.2204,0.1674,0.213,0.1996,0.0
XLF,0.1766,0.2372,0.1796,0.2198,0.1868,0.0
XLV,0.079,0.2726,0.2848,0.28,0.0836,0.0
XLE,0.2616,0.1788,0.1266,0.1714,0.2616,0.0
XLY,0.2044,0.2156,0.1632,0.2216,0.1952,0.0
XLI,0.1308,0.2676,0.2098,0.25,0.1418,0.0
XLC,0.1642,0.243,0.191,0.2444,0.1574,0.0
XLU,0.1146,0.275,0.2258,0.2696,0.115,0.0
XLP,0.0652,0.2808,0.2974,0.2916,0.065,0.0
XLB,0.1422,0.2482,0.2102,0.2472,0.1522,0.0
VXX,0.4074,0.0698,0.0406,0.0602,0.422,0.0
