ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
ABBV,0.1502,0.2566,0.1886,0.2456,0.159,0.01899
ACN,0.2536,0.1878,0.1344,0.1686,0.2556,-0.00472
AEP,0.1318,0.2666,0.2296,0.2522,0.1198,0.01666
AIZ,0.1762,0.233,0.1944,0.2404,0.156,0.00995
ALLE,0.2166,0.2096,0.1654,0.2016,0.2068,-0.00685
AMAT,0.3584,0.1074,0.0736,0.1098,0.3508,-0.00374
AMP,0.2436,0.1884,0.1324,0.1892,0.2464,-0.00161
AMZN,0.2646,0.1728,0.1214,0.1786,0.2626,0.00747
AVB,0.1818,0.2272,0.1878,0.23,0.1732,0.00751
AVY,0.2344,0.203,0.1412,0.2002,0.2212,-0.00567
AXP,0.3008,0.147,0.102,0.1466,0.3036,0.00472
BDX,0.1668,0.233,0.187,0.2414,0.1718,0.00833
BF-B,0.201,0.221,0.1634,0.2196,0.195,0.00572
BMY,0.187,0.208,0.1852,0.2248,0.195,0.00569
BR,0.2574,0.1694,0.133,0.1878,0.2524,-0.00529
CARR,0.2532,0.1886,0.1258,0.1866,0.2458,-0.01169
CDW,0.2444,0.1914,0.1402,0.1886,0.2354,0.00507
CE,0.2414,0.1854,0.1358,0.1924,0.245,-0.00238
CHTR,0.2542,0.1786,0.135,0.1804,0.2518,0.00025
CNC,0.2734,0.1602,0.1154,0.1694,0.2816,-0.00273
CNP,0.1604,0.2374,0.207,0.24,0.1552,0.00572
COP,0.3056,0.1434,0.1008,0.1496,0.3006,0.00066
CTAS,0.2362,0.2016,0.1494,0.193,0.2198,-0.00167
CZR,0.3662,0.095,0.0682,0.1032,0.3674,-0.00222
DG,0.2308,0.1916,0.1422,0.1996,0.2358,0.014
DPZ,0.2978,0.155,0.111,0.1582,0.278,0.00806
DRE,0.1928,0.2248,0.1746,0.2202,0.1876,0.00696
DXC,0.2868,0.1564,0.1094,0.1554,0.292,-0.01165
FB,0.2878,0.1544,0.1112,0.1524,0.2942,0.00053
FTV,0.1942,0.2224,0.1768,0.219,0.1876,0.00286
GOOG,0.2638,0.1794,0.124,0.175,0.2578,0.0044
GPC,0.2168,0.2024,0.1686,0.2232,0.189,0.00631
HIG,0.1928,0.2298,0.1632,0.2226,0.1916,0.00829
