ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
ABBV,0.1528,0.244,0.208,0.2454,0.1498,0.02707
ACN,0.2668,0.1754,0.1348,0.1694,0.2536,0.0
AEP,0.131,0.2624,0.2154,0.2546,0.1366,0.0
AIZ,0.1696,0.2238,0.2,0.2474,0.1592,0.0
ALLE,0.2336,0.1962,0.146,0.1948,0.2294,0.0
AMAT,0.351,0.1096,0.072,0.1168,0.3506,0.0
AMP,0.2508,0.1928,0.1262,0.1842,0.246,0.0
AMZN,0.2642,0.1754,0.1272,0.171,0.2622,0.0
AVB,0.1766,0.222,0.1838,0.228,0.1896,0.0
AVY,0.2464,0.1916,0.1316,0.1894,0.241,0.00053
AXP,0.305,0.1474,0.0982,0.1514,0.298,0.01213
BDX,0.1644,0.2288,0.193,0.2358,0.178,0.0
BF-B,0.1932,0.2238,0.1746,0.2176,0.1908,0.0
BMY,0.1954,0.2214,0.16,0.2214,0.2018,0.0
BR,0.2476,0.2016,0.1426,0.1768,0.2314,0.0
CARR,0.2644,0.1848,0.131,0.1674,0.2524,0.0
CDW,0.2614,0.1806,0.126,0.176,0.256,0.0
CE,0.2634,0.1876,0.1324,0.1712,0.2454,0.0
CHTR,0.2646,0.171,0.1288,0.162,0.2736,0.0
CNC,0.2814,0.1532,0.1176,0.1544,0.2934,0.00729
CNP,0.1774,0.2352,0.1848,0.2254,0.1772,0.0
COP,0.3034,0.1426,0.0988,0.1398,0.3154,0.00258
CTAS,0.2324,0.1948,0.1492,0.1936,0.23,0.0
CZR,0.3654,0.0964,0.0698,0.106,0.3624,0.0
DG,0.2146,0.2076,0.1592,0.2134,0.2052,0.00531
DPZ,0.2676,0.1758,0.1268,0.1672,0.2626,0.0155
DRE,0.1774,0.2194,0.1846,0.2326,0.186,0.0
DXC,0.2824,0.1624,0.1098,0.1532,0.2922,0.0
FB,0.2886,0.1496,0.1176,0.1418,0.3024,0.0
FTV,0.1746,0.229,0.1916,0.2298,0.175,0.0
GOOG,0.2626,0.1726,0.1264,0.172,0.2664,0.0
GPC,0.2148,0.2152,0.1656,0.202,0.2024,0.00065
HIG,0.1966,0.2154,0.1708,0.2118,0.2054,0.0
HST,0.285,0.1528,0.109,0.1598,0.2934,0.02306
JPM,0.2476,0.1936,0.1424,0.1714,0.245,0.00804
KR,0.3042,0.1434,0.1018,0.1454,0.3052,0.02238
OGN,0.2774,0.1666,0.1104,0.1702,0.2754,0.0
PG,0.128,0.263,0.225,0.2658,0.1182,0.0
PPL,0.0802,0.2762,0.2778,0.2846,0.0812,0.0
PRU,0.2488,0.1892,0.1286,0.186,0.2474,0.0
PYPL,0.3886,0.0864,0.0558,0.0874,0.3818,0.17225
RE,0.2318,0.1866,0.1496,0.2,0.232,0.0
ROL,0.2938,0.1502,0.1082,0.159,0.2888,0.0
ROST,0.2806,0.1546,0.1134,0.164,0.2874,0.0
UNH,0.2116,0.213,0.1538,0.212,0.2096,0.0
URI,0.3104,0.1406,0.0984,0.1442,0.3064,0.0
V,0.295,0.1476,0.1074,0.145,0.305,0.0
VRSK,0.2076,0.2112,0.165,0.2156,0.2006,0.0
WRK,0.2886,0.1526,0.1118,0.1616,0.2854,0.0
XOM,0.2726,0.1602,0.1232,0.1692,0.2748,0.0
IVV,0.133,0.2476,0.2294,0.2548,0.1352,0.0
IWM,0.2218,0.1952,0.1534,0.2058,0.2238,0.0
EWU,0.1176,0.2702,0.2216,0.2768,0.1138,0.0
EWG,0.1238,0.2554,0.2346,0.2628,0.1234,0.0
EWL,0.1042,0.2678,0.2472,0.2762,0.1046,0.0
EWQ,0.1496,0.2466,0.199,0.2594,0.1454,0.0
IEUS,0.1504,0.2466,0.213,0.2382,0.1518,0.0
EWJ,0.126,0.2588,0.232,0.2536,0.1296,0.0
EWT,0.1762,0.2312,0.1862,0.2368,0.1696,0.0
MCHI,0.2506,0.181,0.126,0.184,0.2584,0.0
INDA,0.1916,0.2228,0.1752,0.2136,0.1968,0.0
EWY,0.226,0.2008,0.1446,0.2086,0.22,0.0
EWA,0.1714,0.2378,0.1784,0.2328,0.1796,0.0
EWH,0.1508,0.2456,0.2052,0.2478,0.1506,0.00678
EWZ,0.2892,0.1536,0.1068,0.1532,0.2972,0.0
EWC,0.1608,0.2402,0.2008,0.2406,0.1576,0.0
IEMG,0.152,0.2456,0.1976,0.2534,0.1514,0.0
LQD,0.0054,0.2522,0.4896,0.2478,0.005,0.0
HYG,0.0,0.1774,0.6552,0.167,0.0004,0.0
SHY,0.0,0.0,0.9998,0.0002,0.0,0.00424
IEF,0.0024,0.2274,0.5436,0.224,0.0026,0.0
