ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
ABBV,0.1874,0.2064,0.215,0.1886,0.2026,0.0
ACN,0.1824,0.2,0.213,0.2034,0.2012,0.0
AEP,0.1804,0.2182,0.2042,0.2084,0.1888,0.0
AIZ,0.1942,0.2044,0.2116,0.2084,0.1814,0.0
ALLE,0.1914,0.2044,0.201,0.2036,0.1996,0.0
AMAT,0.2272,0.186,0.1902,0.1876,0.209,0.0
AMP,0.2026,0.2018,0.1994,0.196,0.2002,0.0
AMZN,0.202,0.2092,0.192,0.1944,0.2024,0.0
AVB,0.1918,0.209,0.2114,0.1986,0.1892,0.0
AVY,0.1928,0.1934,0.2116,0.1952,0.207,0.0
AXP,0.2066,0.2082,0.1876,0.2,0.1976,0.0
BDX,0.1858,0.2028,0.2024,0.211,0.198,0.0
BF-B,0.1928,0.1956,0.208,0.2112,0.1924,0.0
BMY,0.1998,0.2054,0.1998,0.2032,0.1918,0.0
BR,0.1992,0.2038,0.2048,0.2098,0.1824,0.0
CARR,0.2062,0.2004,0.1938,0.2042,0.1954,0.0
CDW,0.1946,0.1928,0.209,0.2096,0.194,0.0
CE,0.1892,0.2004,0.202,0.203,0.2054,0.0
CHTR,0.203,0.1974,0.1996,0.2006,0.1994,0.0
CNC,0.1956,0.1978,0.2082,0.1892,0.2092,0.0
CNP,0.195,0.2072,0.2078,0.1974,0.1926,0.0
COP,0.217,0.1876,0.195,0.189,0.2114,0.0
CTAS,0.1824,0.2126,0.2066,0.2006,0.1978,0.0
CZR,0.234,0.1836,0.1672,0.1822,0.233,0.0
DG,0.1896,0.2058,0.2044,0.2042,0.196,0.0
DPZ,0.2054,0.2034,0.1986,0.1852,0.2074,0.0
DRE,0.1938,0.21,0.2136,0.202,0.1806,0.0
DXC,0.2174,0.1914,0.1924,0.1834,0.2154,0.0
FB,0.2138,0.1844,0.1946,0.2012,0.206,0.0
FTV,0.1906,0.2076,0.2084,0.2088,0.1846,0.0
GOOG,0.2034,0.1998,0.1996,0.1938,0.2034,0.0
GPC,0.1884,0.2078,0.2158,0.199,0.189,0.0
HIG,0.1942,0.201,0.2094,0.2,0.1954,0.0
HST,0.2154,0.2002,0.1806,0.1912,0.2126,0.0
JPM,0.1918,0.2072,0.192,0.2078,0.2012,0.0
KR,0.2172,0.1876,0.1882,0.194,0.213,0.0
OGN,0.2108,0.1894,0.1828,0.19,0.227,0.0
PG,0.1986,0.1928,0.207,0.2092,0.1924,0.0
PPL,0.1862,0.2138,0.2104,0.2036,0.186,0.0
PRU,0.196,0.1976,0.211,0.202,0.1934,0.0
PYPL,0.2322,0.1858,0.1736,0.1694,0.239,0.0
RE,0.1956,0.202,0.2104,0.2054,0.1866,0.0
ROL,0.1938,0.204,0.1966,0.203,0.2026,0.0
ROST,0.1986,0.2,0.1928,0.2088,0.1998,0.0
UNH,0.1916,0.205,0.2042,0.2164,0.1828,0.0
URI,0.2144,0.1908,0.1846,0.201,0.2092,0.0
V,0.205,0.1838,0.2,0.2052,0.206,0.0
VRSK,0.1938,0.2016,0.1986,0.2104,0.1956,0.0
WRK,0.2072,0.1936,0.2016,0.197,0.2006,0.0
XOM,0.2068,0.1934,0.1954,0.2078,0.1966,0.0
IVV,0.1842,0.2098,0.2078,0.2082,0.19,0.0
IWM,0.2006,0.1968,0.2042,0.2054,0.193,0.0
