ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
ABBV,0.1654,0.2436,0.203,0.2262,0.1618,0.02083
ACN,0.2516,0.1622,0.14,0.1782,0.268,0.0
AEP,0.1476,0.2478,0.2332,0.2392,0.1322,0.01274
AIZ,0.1696,0.2364,0.2102,0.2144,0.1694,0.01023
ALLE,0.2254,0.1868,0.1726,0.1914,0.2238,0.0
AMAT,0.3448,0.105,0.0908,0.1088,0.3506,0.0
AMP,0.2468,0.185,0.1386,0.1818,0.2478,0.0
AMZN,0.26,0.1694,0.1328,0.169,0.2688,0.00503
AVB,0.1864,0.2162,0.199,0.2176,0.1808,0.00139
AVY,0.261,0.1682,0.1432,0.1644,0.2632,0.0
AXP,0.293,0.1432,0.113,0.1434,0.3074,0.00058
BDX,0.1916,0.2112,0.1926,0.2136,0.191,0.00611
BF-B,0.2022,0.2026,0.1886,0.208,0.1986,0.00304
BMY,0.194,0.2154,0.1868,0.205,0.1988,0.00224
BR,0.239,0.1768,0.1566,0.1882,0.2394,0.0
CARR,0.2544,0.1672,0.1508,0.1774,0.2502,0.0
CDW,0.251,0.1712,0.1438,0.172,0.262,0.00189
CE,0.257,0.1668,0.1498,0.1758,0.2506,0.0
CHTR,0.258,0.1822,0.1428,0.1594,0.2576,0.0
CNC,0.283,0.1542,0.1314,0.1598,0.2716,0.00037
CNP,0.1768,0.229,0.2012,0.2142,0.1788,0.0055
COP,0.2974,0.152,0.1186,0.138,0.294,0.00219
CTAS,0.2212,0.1958,0.1672,0.1894,0.2264,0.0
CZR,0.3568,0.0964,0.0818,0.1012,0.3638,0.00029
DG,0.2074,0.2028,0.1746,0.2062,0.209,0.01276
DPZ,0.2576,0.1618,0.1358,0.1662,0.2786,0.00686
DRE,0.1824,0.2142,0.2058,0.2154,0.1822,0.00459
DXC,0.3106,0.13,0.1034,0.1278,0.3282,0.0
FB,0.3836,0.079,0.069,0.0898,0.3786,0.0
FTV,0.2358,0.185,0.161,0.1826,0.2356,0.0
GOOG,0.2612,0.1698,0.137,0.1704,0.2616,0.0
GPC,0.2328,0.1846,0.1698,0.1876,0.2252,0.00244
HIG,0.213,0.1926,0.1888,0.199,0.2066,0.00569
HST,0.274,0.147,0.129,0.161,0.289,0.00259
JPM,0.2362,0.182,0.1576,0.1872,0.237,0.00619
KR,0.3018,0.1398,0.1134,0.146,0.299,0.00467
OGN,0.2802,0.1588,0.1312,0.157,0.2728,0.0
PG,0.1356,0.2438,0.2356,0.2454,0.1396,0.00745
PPL,0.101,0.2676,0.275,0.265,0.0914,0.02028
PRU,0.2362,0.1836,0.1552,0.181,0.244,0.00585
PYPL,0.39,0.0802,0.0692,0.0824,0.3782,0.00229
RE,0.2368,0.1926,0.167,0.1876,0.216,0.00055
ROL,0.281,0.1482,0.1242,0.144,0.3026,0.0
ROST,0.2792,0.1518,0.1284,0.1594,0.2812,0.0
UNH,0.2056,0.2002,0.1868,0.2044,0.203,0.00304
URI,0.3016,0.1422,0.1106,0.1388,0.3068,0.0
V,0.2838,0.147,0.1248,0.1452,0.2992,0.00232
VRSK,0.2016,0.204,0.1774,0.2086,0.2084,0.00341
WRK,0.2722,0.1614,0.1372,0.146,0.2832,0.00552
XOM,0.2664,0.1584,0.1468,0.1612,0.2672,0.00694
IVV,0.1386,0.2424,0.2362,0.2444,0.1384,0.0044
IWM,0.2164,0.1948,0.173,0.1988,0.217,0.0
