ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
ABBV,0.1404,0.2586,0.2202,0.2484,0.1324,0.0
ACN,0.2782,0.1634,0.1204,0.172,0.266,0.0
AEP,0.1222,0.2716,0.2432,0.252,0.111,0.0
AIZ,0.1646,0.2454,0.1942,0.2358,0.16,0.0
ALLE,0.2022,0.2194,0.1628,0.2174,0.1982,0.0
AMAT,0.3542,0.104,0.0638,0.102,0.376,0.0
AMP,0.25,0.1786,0.1412,0.1748,0.2554,0.0
AMZN,0.2852,0.151,0.1068,0.162,0.295,0.0
AVB,0.1756,0.2302,0.1854,0.2366,0.1722,0.0
AVY,0.229,0.1996,0.145,0.1934,0.233,0.0
AXP,0.3192,0.1356,0.0998,0.1346,0.3108,0.0
BDX,0.1554,0.2494,0.193,0.2406,0.1616,0.0
BF-B,0.1818,0.2312,0.1754,0.2328,0.1788,0.0
BMY,0.1806,0.2358,0.1804,0.2352,0.168,0.0
BR,0.2764,0.1676,0.1194,0.177,0.2596,0.0
CARR,0.2306,0.2012,0.1362,0.196,0.236,0.0
CDW,0.2414,0.1912,0.135,0.1822,0.2502,0.0
CE,0.2338,0.1862,0.141,0.1886,0.2504,0.0
CHTR,0.2808,0.1662,0.124,0.1634,0.2656,0.0
CNC,0.2494,0.1786,0.1362,0.1866,0.2492,0.0
CNP,0.121,0.2804,0.2288,0.2608,0.109,0.0
COP,0.2954,0.1526,0.1036,0.1524,0.296,0.0
CTAS,0.2354,0.1876,0.1514,0.197,0.2286,0.0
CZR,0.373,0.0942,0.0644,0.0926,0.3758,0.0
DG,0.26,0.178,0.1214,0.1892,0.2514,0.0
DPZ,0.3106,0.141,0.0954,0.148,0.305,0.0
DRE,0.2074,0.217,0.158,0.2138,0.2038,0.0
DXC,0.2782,0.1574,0.1106,0.1728,0.281,0.0
FB,0.2956,0.148,0.1104,0.1464,0.2996,0.0
FTV,0.1874,0.2158,0.1782,0.2318,0.1868,0.0
GOOG,0.304,0.1464,0.0984,0.1444,0.3068,0.0
GPC,0.2088,0.2096,0.1508,0.216,0.2148,0.0
HIG,0.1728,0.2332,0.1852,0.2306,0.1782,0.0
HST,0.2932,0.1522,0.1098,0.1666,0.2782,0.0
JPM,0.2724,0.1704,0.1252,0.1786,0.2534,0.0
KR,0.3076,0.144,0.0914,0.1462,0.3108,0.0
OGN,0.2528,0.1836,0.131,0.1774,0.2552,0.0
PG,0.1482,0.2584,0.2064,0.2516,0.1354,0.0
PPL,0.0322,0.2952,0.3684,0.2708,0.0334,0.0
PRU,0.216,0.1958,0.1596,0.2112,0.2174,0.0
PYPL,0.4384,0.0518,0.0292,0.0542,0.4264,0.0
RE,0.1692,0.2254,0.1942,0.2306,0.1806,0.0
ROL,0.2876,0.1618,0.1058,0.1596,0.2852,0.0
ROST,0.2674,0.1734,0.128,0.1618,0.2694,0.0
UNH,0.1866,0.2192,0.1744,0.236,0.1838,0.0
URI,0.3182,0.1342,0.0902,0.1368,0.3206,0.0
V,0.335,0.1266,0.0882,0.1286,0.3216,0.0
VRSK,0.2344,0.1836,0.1596,0.2012,0.2212,0.0
WRK,0.268,0.1704,0.1204,0.1666,0.2746,0.0
XOM,0.2668,0.1688,0.1152,0.1738,0.2754,0.0
IVV,0.146,0.2486,0.207,0.246,0.1524,0.0
IWM,0.2312,0.197,0.1352,0.1848,0.2518,0.0
EWU,0.0992,0.2666,0.2692,0.2748,0.0902,0.0
EWG,0.1096,0.267,0.2316,0.2824,0.1094,0.0
EWL,0.0994,0.2782,0.2462,0.2738,0.1024,0.0
EWQ,0.1216,0.2614,0.2264,0.2664,0.1242,0.0
IEUS,0.1648,0.236,0.1964,0.2478,0.155,0.0
EWJ,0.1256,0.2564,0.2194,0.2652,0.1334,0.0
EWT,0.1678,0.224,0.1874,0.2366,0.1842,0.0
MCHI,0.2586,0.176,0.121,0.1722,0.2722,0.0
INDA,0.201,0.216,0.1654,0.2182,0.1994,0.0
EWY,0.23,0.1966,0.1442,0.1962,0.233,0.0
EWA,0.1732,0.2306,0.18,0.2432,0.173,0.0
EWH,0.1196,0.261,0.2326,0.2646,0.1222,0.0
EWZ,0.2696,0.1696,0.1268,0.1748,0.2592,0.0
EWC,0.1572,0.2328,0.2024,0.2466,0.161,0.0
IEMG,0.1644,0.234,0.192,0.2446,0.165,0.0
LQD,0.0014,0.2508,0.5238,0.2228,0.0012,0.0
HYG,0.0,0.1558,0.6996,0.1446,0.0,0.0
SHY,0.0,0.0,1.0,0.0,0.0,0.0
IEF,0.0012,0.2428,0.5524,0.2024,0.0012,0.0
TLT,0.1122,0.2818,0.2392,0.2728,0.094,0.0
SEGA.L,0.3886,0.09,0.0542,0.084,0.3832,0.0
IEAA.L,0.0,0.0256,0.954,0.0204,0.0,0.0
HIGH.L,0.0,0.1582,0.6936,0.1482,0.0,0.0
JPEA.L,0.0068,0.2728,0.4608,0.2512,0.0084,0.0
IAU,0.0672,0.2978,0.2796,0.2878,0.0676,0.0
SLV,0.2018,0.211,0.1642,0.2084,0.2146,0.0
GSG,0.1412,0.259,0.2124,0.2544,0.133,0.0
REET,0.1206,0.2636,0.228,0.2728,0.115,0.0
ICLN,0.2748,0.1564,0.1156,0.1684,0.2848,0.0
IXN,0.2308,0.1902,0.1484,0.1974,0.2332,0.0
IGF,0.0514,0.3016,0.3034,0.2934,0.0502,0.0
IUVL.L,0.2158,0.2034,0.151,0.2004,0.2294,0.0
IUMO.L,0.2794,0.1574,0.114,0.1566,0.2926,0.0
SPMV.L,0.153,0.2436,0.1982,0.2482,0.157,0.0
IEVL.L,0.1752,0.2382,0.1714,0.238,0.1772,0.0
IEFM.L,0.4922,0.0028,0.0018,0.0042,0.499,1.0
MVEU.L,0.1104,0.269,0.245,0.2696,0.106,0.0
XLK,0.238,0.1872,0.1426,0.1874,0.2448,0.0
XLF,0.168,0.2336,0.1964,0.2308,0.1712,0.0
XLV,0.0952,0.2794,0.2534,0.2824,0.0896,0.0
XLE,0.2414,0.185,0.1358,0.1892,0.2486,0.0
XLY,0.2374,0.188,0.1352,0.184,0.2554,0.0
XLI,0.1218,0.2612,0.222,0.2708,0.1242,0.0
XLC,0.2076,0.2074,0.1574,0.2228,0.2048,0.0
XLU,0.1232,0.2776,0.2292,0.2548,0.1152,0.0
XLP,0.0648,0.295,0.2976,0.2852,0.0574,0.0
XLB,0.1382,0.2548,0.2094,0.2582,0.1394,0.0
VXX,0.407,0.0664,0.0502,0.0714,0.405,0.0
