genre,category,strategy,elo,cpu
manager_info,stocks_20_days_p100_n100,hrp_weak_vol_ewa_r025_n50_s50_long_manager,1665.8372658365631,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_vol_ewa_r050_n25_s5_g050_long_manager,1652.6951666586249,-1.0
manager_info,stocks_20_days_p100_n100,weak_ewa_t0_d0_r025_n50_h125_long_manager,1646.2721464713286,-1.0
manager_info,stocks_20_days_p100_n100,weak_ewa_t0_d0_r050_n50_h500_long_manager,1642.883899765509,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_vol_ewa_r050_n25_s5_g010_long_manager,1624.3887679044772,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_ewa_r025_n50_s5_g050_long_manager,1616.963765944004,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_vol_ewa_r050_n25_s5_g000_long_manager,1604.3005364773867,-1.0
manager_info,stocks_20_days_p100_n100,schur_vol_vol_ewa_r050_n25_s5_g010_long_manager,1602.1108594800603,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_vol_ewa_r050_n25_s5_g100_long_manager,1599.940335767511,-1.0
manager_info,stocks_20_days_p100_n100,hrp_vol_vol_pm_t0_d0_r025_n50_s5_long_manager,1594.7194975390564,-1.0
manager_info,stocks_20_days_p100_n100,hrp_vol_vol_pm_t0_d0_r025_n50_s50_long_manager,1587.3584000685717,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_ewa_r025_n50_s100_g100_h500_long_manager,1587.306681673123,-1.0
manager_info,stocks_20_days_p100_n100,weak_ewa_t0_d0_r050_n50_long_manager,1587.1647687412058,39.4
manager_info,stocks_20_days_p100_n100,weak_ewa_t0_d0_r025_n50_h500_long_manager,1579.1152905931085,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_pm_t0_r025_n50_s25_g100_h125_long_manager,1578.0845779710223,-1.0
manager_info,stocks_20_days_p100_n100,molyboga_r001_n100_long_manger,1576.1049938166725,-1.0
manager_info,stocks_20_days_p100_n100,molyboga_r025_n50_long_manager,1575.7610263001534,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_ewa_r050_n25_s5_g050_long_manager,1566.7601530643938,-1.0
manager_info,stocks_20_days_p100_n100,schur_vol_vol_ewa_r050_n25_s5_g100_long_manager,1565.7025833491289,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_ewa_r050_n25_s25_g100_h500_long_manager,1558.6388935196774,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_pm_t0_r050_n25_s25_g100_h500_long_manager,1558.1329850950617,-1.0
manager_info,stocks_20_days_p100_n100,weak_sk_lw_pcov_d0_n100_long_manager,1558.1246994982093,-1.0
manager_info,stocks_20_days_p100_n100,ppo_sk_glcv_pcov_d0_n100_t0_vol_long_manager,1554.5471398874581,708.7
manager_info,stocks_20_days_p100_n100,molyboga_r025_n50_s25_long_manager,1554.3283749588613,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_ewa_r050_n25_s5_g100_long_manager,1554.103520679133,-1.0
manager_info,stocks_20_days_p100_n100,ppo_sk_glcv_pcov_d0_n100_sharpe_long_manager,1550.6644590108692,1222.9
manager_info,stocks_20_days_p100_n100,ppo_sk_mcd_pcov_d0_n100_vol_long_manager,1549.9668549119215,230.1
manager_info,stocks_20_days_p100_n100,schur_vol_vol_ewa_r050_n25_s5_g050_long_manager,1549.7556404975421,-1.0
manager_info,stocks_20_days_p100_n100,weak_sk_glcv_pcov_d0_n100_long_manager,1549.0140130729105,570.8
manager_info,stocks_20_days_p100_n100,molyboga_r025_n50_s100_long_manager,1548.6704797388827,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_ewa_r050_n25_s25_g100_h125_long_manager,1546.9071291716064,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_ewa_r050_n25_s25_g100_h150_long_manager,1542.5130354168314,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_ewa_r025_n50_s5_g000_long_manager,1540.2632127040558,-1.0
manager_info,stocks_20_days_p100_n100,weak_ewa_t0_d0_r025_n50_long_manager,1538.972081069494,37.2
manager_info,stocks_20_days_p100_n100,schur_weak_weak_ewa_r025_n50_s5_g100_long_manager,1530.8059732754887,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_pm_t0_r050_n25_s25_g100_h125_long_manager,1526.146715620423,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_ewa_r050_n25_s100_g100_h500_long_manager,1522.5792547963374,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_ewa_r025_n50_s5_g010_long_manager,1519.8951203990405,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_ewa_r025_n50_s25_g100_h500_long_manager,1518.644947017009,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_ewa_r050_n25_s5_g010_long_manager,1518.2527965407573,-1.0
manager_info,stocks_20_days_p100_n100,ppo_ewa_d0_r025_n50_vol_long_manager,1515.4739020320842,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_ewa_r025_n50_s25_g100_h150_long_manager,1515.003905893526,-1.0
manager_info,stocks_20_days_p100_n100,ppo_sk_glcv_pcov_d0_n100_vol_long_manager,1513.2412335092058,372.4
manager_info,stocks_20_days_p100_n100,schur_vol_vol_ewa_r050_n25_s5_g000_long_manager,1511.3398898502326,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_pm_t0_r025_n50_s25_g100_h500_long_manager,1505.7194520560865,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_pm_t0_r025_n50_s5_g000_long_manager,1500.5410893538385,-1.0
manager_info,stocks_20_days_p100_n100,weak_pm_t0_d0_r050_n50_h125_long_manager,1500.2356175599525,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_pm_t0_r025_n50_s25_g100_h150_long_manager,1499.5934697415785,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_pm_t0_r025_n50_s5_g050_long_manager,1498.753663218628,-1.0
manager_info,stocks_20_days_p100_n100,ppo_sk_lw_pcov_d1_n100_vol_long_manager,1494.0328766787286,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_ewa_r050_n25_s5_g000_long_manager,1492.0346558211618,-1.0
manager_info,stocks_20_days_p100_n100,schur_diag_weak_pm_t0_r050_n25_s5_g100_long_manager,1491.789039548878,-1.0
manager_info,stocks_20_days_p100_n100,ppo_pm_t0_d0_r025_n50_quad_long_manager,1490.7430775807572,23.1
manager_info,stocks_20_days_p100_n100,weak_pm_t0_d0_r025_n50_long_manager,1489.530389885046,-1.0
manager_info,stocks_20_days_p100_n100,weak_sk_mcd_pcov_d0_n100_long_manager,1487.963868892516,123.3
manager_info,stocks_20_days_p100_n100,schur_weak_weak_pm_t0_r050_n25_s100_g100_h500_long_manager,1487.2186217482208,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_ewa_r025_n50_s25_g100_h125_long_manager,1481.215782225581,-1.0
manager_info,stocks_20_days_p100_n100,ppo_sk_lw_pcov_d0_n100_sharpe_long_manager,1479.6939471652818,-1.0
manager_info,stocks_20_days_p100_n100,molyboga_r001_n100_s100_long_manger,1478.1885127180847,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_pm_t0_r050_n25_s25_g100_h150_long_manager,1475.0295267293727,-1.0
manager_info,stocks_20_days_p100_n100,weak_sk_glcv_pcov_d0_n100_t0_long_manager,1474.0401927130702,297.7
manager_info,stocks_20_days_p100_n100,ppo_sk_glcv_pcov_d0_n100_t0_sharpe_long_manager,1467.1545951871474,522.7
manager_info,stocks_20_days_p100_n100,schur_diag_weak_pm_t0_r050_n25_s5_g000_long_manager,1466.7499888280176,-1.0
manager_info,stocks_20_days_p100_n100,weak_pm_t0_d0_r025_n50_h125_long_manager,1463.7889194588172,-1.0
manager_info,stocks_20_days_p100_n100,ppo_pm_t0_d0_r025_n50_vol_long_manager,1458.7494156308712,23.0
manager_info,stocks_20_days_p100_n100,ppo_ewa_d0_r025_n50_sharpe_long_manager,1456.0244862115067,75.6
manager_info,stocks_20_days_p100_n100,schur_weak_weak_pm_t0_r025_n50_s100_g100_h500_long_manager,1455.8762494810392,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_pm_t0_r025_n50_s5_g100_long_manager,1454.810531360938,-1.0
manager_info,stocks_20_days_p100_n100,weak_pm_t0_d0_r050_n50_h500_long_manager,1448.1624082877913,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_pm_t0_r025_n50_s5_g010_long_manager,1440.295977784582,-1.0
manager_info,stocks_20_days_p100_n100,ldp_s5_n50_long_manager,1440.0264222283129,-1.0
manager_info,stocks_20_days_p100_n100,schur_diag_diag_ewa_r050_n25_s5_g100_long_manager,1438.9843731616702,-1.0
manager_info,stocks_20_days_p100_n100,schur_weak_weak_pm_t0_r050_n25_s5_g100_long_manager,1438.9482623585227,-1.0
manager_info,stocks_20_days_p100_n100,ppo_sk_glcv_pcov_d0_n100_quad_long_manager,1438.8879825926188,585.9
manager_info,stocks_20_days_p100_n100,equal_long_manager,1436.7081796374814,-1.0
