ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
ABBV,0.1678,0.2456,0.1898,0.2382,0.1586,0.02747
ACN,0.2536,0.1862,0.1296,0.178,0.2526,0.0
AEP,0.1252,0.2544,0.2372,0.2604,0.1228,0.02283
AIZ,0.1534,0.2416,0.1968,0.2454,0.1628,0.0101
ALLE,0.2146,0.2062,0.1426,0.215,0.2216,0.0
AMAT,0.3502,0.1146,0.0718,0.1148,0.3486,0.0
AMP,0.2302,0.1974,0.1382,0.1892,0.245,0.0
AMZN,0.2712,0.172,0.1208,0.1672,0.2688,0.00622
AVB,0.1802,0.2284,0.1912,0.2314,0.1688,0.00928
AVY,0.2302,0.1866,0.1506,0.1984,0.2342,0.0
AXP,0.2956,0.1456,0.1078,0.1478,0.3032,0.00498
BDX,0.171,0.2312,0.1946,0.2338,0.1694,0.01226
BF-B,0.2092,0.2072,0.1674,0.2128,0.2034,0.00336
BMY,0.1784,0.2312,0.171,0.2366,0.1828,0.00444
BR,0.2496,0.1774,0.1266,0.1842,0.2622,0.0
CARR,0.229,0.1928,0.1446,0.1854,0.2482,0.0
CDW,0.2576,0.1804,0.1292,0.1892,0.2436,0.0
CE,0.227,0.1998,0.141,0.1898,0.2424,0.0
CHTR,0.2548,0.1784,0.129,0.1756,0.2622,0.0
CNC,0.2624,0.1702,0.121,0.1654,0.281,0.0
CNP,0.1556,0.2452,0.2024,0.2418,0.155,0.00692
COP,0.2962,0.1558,0.0992,0.1482,0.3006,0.0
CTAS,0.232,0.2004,0.142,0.1966,0.229,0.0
CZR,0.3712,0.1016,0.0654,0.1052,0.3566,0.0
DG,0.2262,0.1998,0.155,0.1878,0.2312,0.01654
DPZ,0.294,0.1576,0.1078,0.1548,0.2858,0.00643
DRE,0.1902,0.2274,0.1688,0.2304,0.1832,0.00851
DXC,0.2942,0.1476,0.0992,0.154,0.305,0.0
FB,0.3008,0.1514,0.1074,0.1626,0.2778,0.0
FTV,0.1908,0.2248,0.1716,0.2226,0.1902,0.0
GOOG,0.2724,0.1762,0.1124,0.1794,0.2596,0.00632
GPC,0.2016,0.212,0.1674,0.21,0.209,0.00097
HIG,0.1836,0.228,0.162,0.2256,0.2008,0.00569
HST,0.2838,0.1594,0.1056,0.15,0.3012,0.0
JPM,0.2266,0.1944,0.1416,0.1904,0.247,0.0
KR,0.3106,0.138,0.0932,0.1414,0.3168,0.00648
OGN,0.2886,0.1544,0.0988,0.1514,0.3068,0.0
PG,0.1292,0.2518,0.2194,0.2656,0.134,0.01247
PPL,0.0806,0.2826,0.2776,0.2824,0.0768,0.02609
PRU,0.2242,0.1966,0.1486,0.203,0.2276,0.00362
PYPL,0.4056,0.0706,0.0528,0.0728,0.3982,0.0
RE,0.2168,0.2112,0.1538,0.2106,0.2076,0.00216
ROL,0.2758,0.1644,0.1194,0.1556,0.2848,0.0
ROST,0.2746,0.1642,0.1148,0.1654,0.281,0.0
UNH,0.194,0.2066,0.1748,0.231,0.1936,0.00865
URI,0.2912,0.1402,0.1102,0.1462,0.3122,0.0
V,0.3054,0.1388,0.11,0.1466,0.2992,0.0
VRSK,0.2302,0.199,0.1504,0.199,0.2214,0.0
WRK,0.2544,0.1684,0.1268,0.1782,0.2722,0.0
XOM,0.2728,0.1738,0.1108,0.164,0.2786,0.0122
IVV,0.1316,0.2618,0.229,0.2484,0.1292,0.01065
IWM,0.2238,0.207,0.1514,0.1934,0.2244,0.0
EWU,0.1052,0.2692,0.255,0.2646,0.106,0.01813
EWG,0.1128,0.267,0.237,0.2704,0.1128,0.00385
EWL,0.0922,0.2764,0.2604,0.2874,0.0836,0.00625
EWQ,0.133,0.2566,0.2222,0.2568,0.1314,0.00479
IEUS,0.144,0.249,0.209,0.2594,0.1386,0.00156
EWJ,0.1228,0.2634,0.2298,0.2628,0.1212,0.00806
EWT,0.1844,0.2234,0.1782,0.24,0.174,0.00448
MCHI,0.257,0.1774,0.1316,0.184,0.25,0.00963
INDA,0.1882,0.2312,0.1766,0.2198,0.1842,0.01071
EWY,0.2228,0.199,0.1564,0.2068,0.215,0.0
EWA,0.158,0.2518,0.1844,0.2342,0.1716,0.00394
EWH,0.1112,0.2718,0.2384,0.2668,0.1118,0.02007
EWZ,0.2962,0.1516,0.107,0.1632,0.282,0.0
EWC,0.1516,0.2548,0.2002,0.2472,0.1462,0.00599
IEMG,0.1542,0.2492,0.2052,0.2454,0.146,0.00777
LQD,0.0034,0.2478,0.5102,0.2342,0.0044,0.04274
HYG,0.0002,0.162,0.6932,0.1446,0.0,0.05104
SHY,0.0,0.0,1.0,0.0,0.0,0.06496
IEF,0.0014,0.219,0.5644,0.2142,0.001,0.05084
TLT,0.1114,0.2694,0.2298,0.2818,0.1076,0.03135
SEGA.L,0.328,0.1334,0.0824,0.1286,0.3276,0.03442
IEAA.L,0.0,0.0306,0.941,0.0284,0.0,0.06219
HIGH.L,0.0,0.1278,0.7556,0.1166,0.0,0.05628
JPEA.L,0.0044,0.2662,0.476,0.249,0.0044,0.04315
IAU,0.3812,0.0738,0.0512,0.0828,0.411,0.00021
SLV,0.2148,0.207,0.1662,0.2056,0.2064,0.00316
GSG,0.1822,0.2392,0.1756,0.2226,0.1804,0.01679
REET,0.1158,0.26,0.2406,0.2768,0.1068,0.00695
