ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
ABBV,0.1696,0.2248,0.2334,0.221,0.1512,0.02301
ACN,0.2426,0.1764,0.1634,0.1728,0.2448,0.0
AEP,0.1424,0.225,0.2476,0.2388,0.1462,0.0
AIZ,0.1658,0.2262,0.2212,0.2228,0.164,0.0
ALLE,0.213,0.196,0.1806,0.1988,0.2116,0.0
AMAT,0.3294,0.1118,0.101,0.1192,0.3386,0.0
AMP,0.243,0.1832,0.1644,0.1686,0.2408,0.0
AMZN,0.2456,0.1744,0.154,0.1838,0.2422,0.0
AVB,0.1774,0.2112,0.2158,0.2136,0.182,0.0
AVY,0.235,0.1794,0.1724,0.1866,0.2266,0.00897
AXP,0.2886,0.1454,0.1324,0.1458,0.2878,0.0126
BDX,0.173,0.2058,0.2212,0.215,0.185,0.0
BF-B,0.1912,0.2118,0.198,0.2042,0.1948,0.0
BMY,0.1874,0.2024,0.2004,0.2158,0.194,0.0
BR,0.2294,0.1794,0.1764,0.1848,0.23,0.0
CARR,0.2394,0.1832,0.1576,0.1822,0.2376,0.0
CDW,0.2406,0.1798,0.161,0.176,0.2426,0.0
CE,0.2482,0.1848,0.1608,0.1728,0.2334,0.0
CHTR,0.2406,0.175,0.1622,0.18,0.2422,0.0
CNC,0.2632,0.1604,0.14,0.1628,0.2736,0.00816
CNP,0.183,0.21,0.2122,0.2192,0.1756,0.0
COP,0.2834,0.16,0.1316,0.15,0.275,0.00463
CTAS,0.2098,0.1872,0.1832,0.2004,0.2194,0.0
CZR,0.3422,0.1066,0.0922,0.1154,0.3436,0.00011
DG,0.1964,0.2072,0.1946,0.2046,0.1972,0.01099
DPZ,0.2416,0.1756,0.1558,0.1812,0.2458,0.01755
DRE,0.1696,0.2196,0.2132,0.2146,0.183,0.0
DXC,0.2796,0.1498,0.1396,0.1614,0.2696,0.0
FB,0.262,0.1554,0.1486,0.1486,0.2854,0.0
FTV,0.1836,0.2118,0.205,0.2214,0.1782,0.0
GOOG,0.2372,0.1784,0.1586,0.18,0.2458,0.0
GPC,0.2022,0.2086,0.1794,0.2072,0.2026,0.00224
HIG,0.19,0.2136,0.1938,0.2016,0.201,0.0
HST,0.271,0.1564,0.1408,0.1562,0.2756,0.02441
JPM,0.2292,0.1844,0.178,0.183,0.2254,0.00694
KR,0.2964,0.1486,0.1244,0.1494,0.2812,0.02302
OGN,0.2552,0.171,0.148,0.162,0.2638,0.0
PG,0.1384,0.2408,0.2374,0.2434,0.14,0.0
PPL,0.1154,0.2514,0.2818,0.2398,0.1116,0.00225
PRU,0.2324,0.1834,0.1786,0.1818,0.2238,0.0
PYPL,0.3734,0.095,0.0738,0.0962,0.3616,0.20002
RE,0.214,0.1922,0.181,0.1894,0.2234,0.0
ROL,0.2692,0.153,0.146,0.1566,0.2752,0.0
ROST,0.266,0.165,0.1446,0.1638,0.2606,0.0
UNH,0.189,0.204,0.1932,0.2072,0.2066,0.0
URI,0.2962,0.1482,0.1278,0.1458,0.282,0.0
V,0.28,0.1578,0.1342,0.1504,0.2776,0.0
VRSK,0.192,0.2004,0.2,0.203,0.2046,0.0
WRK,0.2608,0.1692,0.142,0.167,0.261,0.0
XOM,0.2552,0.1726,0.1558,0.1692,0.2472,0.0
IVV,0.147,0.2216,0.2388,0.2406,0.152,0.0
IWM,0.2118,0.2052,0.1758,0.1946,0.2126,0.0
EWU,0.1392,0.245,0.2438,0.233,0.139,0.0
EWG,0.1384,0.238,0.2408,0.2378,0.145,0.0
EWL,0.1382,0.2402,0.2446,0.2418,0.1352,0.0
EWQ,0.1646,0.2202,0.2364,0.2174,0.1614,0.0
IEUS,0.1582,0.2228,0.2316,0.2252,0.1622,0.0
EWJ,0.1444,0.2304,0.2406,0.2434,0.1412,0.0
EWT,0.1776,0.2148,0.2086,0.2178,0.1812,0.0
MCHI,0.241,0.182,0.1572,0.1874,0.2324,0.0
INDA,0.1912,0.2098,0.1976,0.2106,0.1908,0.0
EWY,0.2076,0.1946,0.1814,0.1962,0.2202,0.0
EWA,0.1824,0.206,0.2206,0.2132,0.1778,0.0
EWH,0.1652,0.2248,0.235,0.2276,0.1474,0.00846
EWZ,0.28,0.1582,0.1364,0.1588,0.2666,0.0
EWC,0.1776,0.2302,0.2106,0.2142,0.1674,0.0
IEMG,0.1652,0.2234,0.2184,0.2328,0.1602,0.0
LQD,0.0584,0.277,0.3492,0.2552,0.0602,0.0
HYG,0.0486,0.2686,0.3588,0.2742,0.0498,0.0
SHY,0.0424,0.2658,0.383,0.2702,0.0386,0.00872
IEF,0.0568,0.2638,0.3562,0.2612,0.062,0.0
TLT,0.1452,0.2356,0.2414,0.2314,0.1464,0.0
SEGA.L,0.269,0.1656,0.1374,0.1674,0.2606,0.47978
IEAA.L,0.0472,0.2638,0.3808,0.264,0.0442,0.0077
HIGH.L,0.0504,0.273,0.3634,0.2694,0.0438,0.0
JPEA.L,0.0642,0.2622,0.3418,0.2666,0.0652,0.0
IAU,0.1126,0.2398,0.276,0.2536,0.118,0.01005
SLV,0.208,0.195,0.1886,0.2054,0.203,0.00523
GSG,0.1954,0.2128,0.2016,0.198,0.1922,0.02321
REET,0.1308,0.2448,0.2514,0.2392,0.1338,0.0
ICLN,0.242,0.1816,0.1532,0.1738,0.2494,0.0
IXN,0.198,0.2046,0.1884,0.2082,0.2008,0.0
IGF,0.11,0.254,0.2774,0.2478,0.1108,0.0
IUVL.L,0.1896,0.2198,0.1982,0.2108,0.1816,0.0
IUMO.L,0.2228,0.1956,0.1678,0.191,0.2228,0.0
SPMV.L,0.1352,0.2494,0.2406,0.238,0.1368,0.0
IEVL.L,0.1752,0.224,0.2186,0.2224,0.1598,0.0
IEFM.L,0.4882,0.007,0.005,0.0058,0.494,0.04056
MVEU.L,0.1148,0.2516,0.2672,0.2522,0.1142,0.0
XLK,0.201,0.1972,0.1862,0.209,0.2066,0.0
XLF,0.1828,0.2166,0.1992,0.2102,0.1912,0.0
XLV,0.1146,0.2434,0.2686,0.2488,0.1246,0.0
XLE,0.2526,0.1778,0.1534,0.1738,0.2424,0.0
XLY,0.2046,0.208,0.1798,0.1978,0.2098,0.0
XLI,0.1494,0.2336,0.2436,0.2272,0.1462,0.0
XLC,0.1682,0.2152,0.2184,0.2226,0.1756,0.0
XLU,0.1324,0.2354,0.2548,0.2388,0.1386,0.0
XLP,0.1062,0.2514,0.2862,0.2458,0.1104,0.0
XLB,0.163,0.2274,0.2276,0.2272,0.1548,0.0
VXX,0.411,0.0578,0.059,0.0654,0.4068,0.07139
